date,resort_name,region,country,pass,snowfall
2021-02-17,Paoli Peaks,Indiana,United_States,EPIC,0
2021-02-17,Park City,Utah,United_States,EPIC,12
2021-02-17,Perisher,Australia,Australia,EPIC,0
2021-02-17,Revelstoke,British_Columbia,Canada,IKON,2
2021-02-17,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-02-17,Snow Creek,Missouri,United_States,EPIC,0
2021-02-17,Snowshoe Mountain,West_Virginia,United_States,IKON,3
2021-02-17,Solitude Mountain Resort,Utah,United_States,IKON,15
2021-02-17,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-02-17,Steamboat,Colorado,United_States,IKON,7
2021-02-17,Stevens Pass Resort,Washington,United_States,EPIC,20
2021-02-17,Stowe Mountain,Vermont,United_States,EPIC,2
2021-02-17,Stratton Mountain,Vermont,United_States,IKON,0
2021-02-17,Sugarbush,Vermont,United_States,IKON,0
2021-02-17,Sugarloaf,Maine,United_States,IKON,0
2021-02-17,Sunday River,Maine,United_States,IKON,0
2021-02-17,Taos Ski Valley,New_Mexico,United_States,IKON,12
2021-02-17,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-02-17,The Summit at Snoqualmie,Washington,United_States,IKON,7
2021-02-17,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-02-17,Tremblant,Quebec,Canada,IKON,4
2021-02-17,Vail,Colorado,United_States,EPIC,5
2021-02-17,Valle Nevado,Chile,Chile,IKON,0
2021-02-17,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-02-17,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-02-17,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-02-17,Wilmot Mountain,Wisconsin,United_States,EPIC,1
2021-02-17,Winter Park,Colorado,United_States,IKON,3
2021-02-18,Afton Alps,Minnesota,United_States,EPIC,0
2021-02-18,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-02-18,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-02-18,Attitash,New_Hampshire,United_States,EPIC,0
2021-02-18,Beaver Creek,Colorado,United_States,EPIC,0
2021-02-18,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-02-18,Big Sky,Montana,United_States,IKON,5
2021-02-18,Blue Mountain,Ontario,Canada,IKON,1
2021-02-18,Boston Mills,Ohio,United_States,EPIC,0
2021-02-18,Boyne Highlands,Michigan,United_States,IKON,0
2021-02-18,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-02-18,Brandywine,Ohio,United_States,EPIC,0
2021-02-18,Breckenridge,Colorado,United_States,EPIC,1
2021-02-18,Brighton Resort,Utah,United_States,IKON,0
2021-02-18,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-02-18,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-02-18,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-02-18,Crystal Mountain,Washington,United_States,IKON,4
2021-02-18,Cypress Mountain,British_Columbia,Canada,IKON,6
2021-02-18,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-02-18,Heavenly,California,United_States,EPIC,1
2021-02-18,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-02-18,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-02-18,June Mountain,California,United_States,IKON,0
2021-02-18,Keystone,Colorado,United_States,EPIC,0
2021-02-18,Kirkwood,California,United_States,EPIC,0
2021-02-18,Liberty,Pennsylvania,United_States,EPIC,0
2021-02-18,Loon Mountain,New_Hampshire,United_States,IKON,2
2021-02-18,Mad River Mountain,Ohio,United_States,EPIC,0
2021-02-18,Mammoth Mountain,California,United_States,IKON,0
2021-02-18,Mount Snow,Vermont,United_States,EPIC,0
2021-02-18,Mount Sunapee,New_Hampshire,United_States,EPIC,7
2021-02-18,Mt. Brighton,Michigan,United_States,EPIC,1
2021-02-18,Mt. Buller,Australia,Australia,IKON,0
2021-02-18,Mt. Hotham,Australia,Australia,EPIC,0
2021-02-18,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-02-18,Northstar California,California,United_States,EPIC,1
2021-02-18,Okemo Mountain Resort,Vermont,United_States,EPIC,3
2021-02-18,Paoli Peaks,Indiana,United_States,EPIC,0
2021-02-18,Park City,Utah,United_States,EPIC,0
2021-02-18,Perisher,Australia,Australia,EPIC,0
2021-02-18,Revelstoke,British_Columbia,Canada,IKON,0
2021-02-18,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-02-18,Snow Creek,Missouri,United_States,EPIC,0
2021-02-18,Snowshoe Mountain,West_Virginia,United_States,IKON,2
2021-02-18,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-02-18,Squaw Valley Alpine Meadows,California,United_States,IKON,1
2021-02-18,Steamboat,Colorado,United_States,IKON,1
2021-02-18,Stevens Pass Resort,Washington,United_States,EPIC,9
2021-02-18,Stowe Mountain,Vermont,United_States,EPIC,0
2021-02-18,Stratton Mountain,Vermont,United_States,IKON,5
2021-02-18,Sugarbush,Vermont,United_States,IKON,0
2021-02-18,Sugarloaf,Maine,United_States,IKON,0
2021-02-18,Sunday River,Maine,United_States,IKON,0
2021-02-18,Taos Ski Valley,New_Mexico,United_States,IKON,2
2021-02-18,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-02-18,The Summit at Snoqualmie,Washington,United_States,IKON,4
2021-02-18,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-02-18,Tremblant,Quebec,Canada,IKON,0
2021-02-18,Vail,Colorado,United_States,EPIC,0
2021-02-18,Valle Nevado,Chile,Chile,IKON,0
2021-02-18,Whistler Blackcomb,British_Columbia,Canada,EPIC,4
2021-02-18,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-02-18,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-02-18,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-02-18,Winter Park,Colorado,United_States,IKON,0
2021-02-19,Afton Alps,Minnesota,United_States,EPIC,0
2021-02-19,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-02-19,Arapahoe Basin Ski Area,Colorado,United_States,IKON,0
2021-02-19,Attitash,New_Hampshire,United_States,EPIC,0
2021-02-19,Beaver Creek,Colorado,United_States,EPIC,0
2021-02-19,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-02-19,Big Sky,Montana,United_States,IKON,5
2021-02-19,Blue Mountain,Ontario,Canada,IKON,1
2021-02-19,Boston Mills,Ohio,United_States,EPIC,0
2021-02-19,Boyne Highlands,Michigan,United_States,IKON,0
2021-02-19,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-02-19,Brandywine,Ohio,United_States,EPIC,0
2021-02-19,Breckenridge,Colorado,United_States,EPIC,1
2021-02-19,Brighton Resort,Utah,United_States,IKON,0
2021-02-19,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-02-19,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-02-19,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-02-19,Crystal Mountain,Washington,United_States,IKON,4
2021-02-19,Cypress Mountain,British_Columbia,Canada,IKON,6
2021-02-19,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-02-19,Heavenly,California,United_States,EPIC,1
2021-02-19,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-02-19,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-02-19,June Mountain,California,United_States,IKON,0
2021-02-19,Keystone,Colorado,United_States,EPIC,0
2021-02-19,Kirkwood,California,United_States,EPIC,0
2021-02-19,Liberty,Pennsylvania,United_States,EPIC,0
2021-02-19,Loon Mountain,New_Hampshire,United_States,IKON,2
2021-02-19,Mad River Mountain,Ohio,United_States,EPIC,0
2021-02-19,Mammoth Mountain,California,United_States,IKON,0
2021-02-19,Mount Snow,Vermont,United_States,EPIC,0
2021-02-19,Mount Sunapee,New_Hampshire,United_States,EPIC,7
2021-02-19,Mt. Brighton,Michigan,United_States,EPIC,1
2021-02-19,Mt. Buller,Australia,Australia,IKON,0
2021-02-19,Mt. Hotham,Australia,Australia,EPIC,0
2021-02-19,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-02-19,Northstar California,California,United_States,EPIC,1
2021-02-19,Okemo Mountain Resort,Vermont,United_States,EPIC,3
2021-02-19,Paoli Peaks,Indiana,United_States,EPIC,0
2021-02-19,Park City,Utah,United_States,EPIC,0
2021-02-19,Perisher,Australia,Australia,EPIC,0
2021-02-19,Revelstoke,British_Columbia,Canada,IKON,0
2021-02-19,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-02-19,Snow Creek,Missouri,United_States,EPIC,0
2021-02-19,Snowshoe Mountain,West_Virginia,United_States,IKON,2
2021-02-19,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-02-19,Squaw Valley Alpine Meadows,California,United_States,IKON,1
2021-02-19,Steamboat,Colorado,United_States,IKON,1
2021-02-19,Stevens Pass Resort,Washington,United_States,EPIC,9
2021-02-19,Stowe Mountain,Vermont,United_States,EPIC,0
2021-02-19,Stratton Mountain,Vermont,United_States,IKON,5
2021-02-19,Sugarbush,Vermont,United_States,IKON,0
2021-02-19,Sugarloaf,Maine,United_States,IKON,0
2021-02-19,Sunday River,Maine,United_States,IKON,0
2021-02-19,Taos Ski Valley,New_Mexico,United_States,IKON,2
2021-02-19,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-02-19,The Summit at Snoqualmie,Washington,United_States,IKON,4
2021-02-19,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-02-19,Tremblant,Quebec,Canada,IKON,0
2021-02-19,Vail,Colorado,United_States,EPIC,0
2021-02-19,Valle Nevado,Chile,Chile,IKON,0
2021-02-19,Whistler Blackcomb,British_Columbia,Canada,EPIC,4
2021-02-19,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-02-19,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-02-19,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-02-19,Winter Park,Colorado,United_States,IKON,0
2021-02-20,Afton Alps,Minnesota,United_States,EPIC,0
2021-02-20,Alpine Valley Resort,Wisconsin,United_States,EPIC,2
2021-02-20,Arapahoe Basin Ski Area,Colorado,United_States,IKON,2
2021-02-20,Attitash,New_Hampshire,United_States,EPIC,0
2021-02-20,Beaver Creek,Colorado,United_States,EPIC,1
2021-02-20,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-02-20,Big Sky,Montana,United_States,IKON,2
2021-02-20,Blue Mountain,Ontario,Canada,IKON,1
2021-02-20,Boston Mills,Ohio,United_States,EPIC,0
2021-02-20,Boyne Highlands,Michigan,United_States,IKON,0
2021-02-20,Boyne Mountain Resort,Michigan,United_States,IKON,0
2021-02-20,Brandywine,Ohio,United_States,EPIC,0
2021-02-20,Breckenridge,Colorado,United_States,EPIC,1
2021-02-20,Brighton Resort,Utah,United_States,IKON,5
2021-02-20,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-02-20,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1
2021-02-20,Crotched Mountain,New_Hampshire,United_States,EPIC,0
2021-02-20,Crystal Mountain,Washington,United_States,IKON,3
2021-02-20,Cypress Mountain,British_Columbia,Canada,IKON,4
2021-02-20,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-02-20,Heavenly,California,United_States,EPIC,7
2021-02-20,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-02-20,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-02-20,June Mountain,California,United_States,IKON,0
2021-02-20,Keystone,Colorado,United_States,EPIC,0
2021-02-20,Kirkwood,California,United_States,EPIC,5
2021-02-20,Liberty,Pennsylvania,United_States,EPIC,0
2021-02-20,Loon Mountain,New_Hampshire,United_States,IKON,1
2021-02-20,Mad River Mountain,Ohio,United_States,EPIC,0
2021-02-20,Mammoth Mountain,California,United_States,IKON,0
2021-02-20,Mount Snow,Vermont,United_States,EPIC,0
2021-02-20,Mount Sunapee,New_Hampshire,United_States,EPIC,5
2021-02-20,Mt. Brighton,Michigan,United_States,EPIC,0
2021-02-20,Mt. Buller,Australia,Australia,IKON,0
2021-02-20,Mt. Hotham,Australia,Australia,EPIC,0
2021-02-20,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-02-20,Northstar California,California,United_States,EPIC,5
2021-02-20,Okemo Mountain Resort,Vermont,United_States,EPIC,1
2021-02-20,Paoli Peaks,Indiana,United_States,EPIC,0
2021-02-20,Park City,Utah,United_States,EPIC,1
2021-02-20,Perisher,Australia,Australia,EPIC,0
2021-02-20,Revelstoke,British_Columbia,Canada,IKON,3
2021-02-20,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-02-20,Snow Creek,Missouri,United_States,EPIC,0
2021-02-20,Snowshoe Mountain,West_Virginia,United_States,IKON,0
2021-02-20,Solitude Mountain Resort,Utah,United_States,IKON,6
2021-02-20,Squaw Valley Alpine Meadows,California,United_States,IKON,5
2021-02-20,Steamboat,Colorado,United_States,IKON,1
2021-02-20,Stevens Pass Resort,Washington,United_States,EPIC,5
2021-02-20,Stowe Mountain,Vermont,United_States,EPIC,3
2021-02-20,Stratton Mountain,Vermont,United_States,IKON,2
2021-02-20,Sugarbush,Vermont,United_States,IKON,1
2021-02-20,Sugarloaf,Maine,United_States,IKON,1
2021-02-20,Sunday River,Maine,United_States,IKON,0
2021-02-20,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-02-20,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-02-20,The Summit at Snoqualmie,Washington,United_States,IKON,4
2021-02-20,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-02-20,Tremblant,Quebec,Canada,IKON,3
2021-02-20,Vail,Colorado,United_States,EPIC,0
2021-02-20,Valle Nevado,Chile,Chile,IKON,0
2021-02-20,Whistler Blackcomb,British_Columbia,Canada,EPIC,1
2021-02-20,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-02-20,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-02-20,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-02-20,Winter Park,Colorado,United_States,IKON,2
2021-02-21,Afton Alps,Minnesota,United_States,EPIC,0
2021-02-21,Alpine Valley Resort,Wisconsin,United_States,EPIC,0
2021-02-21,Arapahoe Basin Ski Area,Colorado,United_States,IKON,1
2021-02-21,Attitash,New_Hampshire,United_States,EPIC,0
2021-02-21,Beaver Creek,Colorado,United_States,EPIC,5
2021-02-21,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-02-21,Big Sky,Montana,United_States,IKON,3
2021-02-21,Blue Mountain,Ontario,Canada,IKON,3
2021-02-21,Boston Mills,Ohio,United_States,EPIC,0
2021-02-21,Boyne Highlands,Michigan,United_States,IKON,0
2021-02-21,Boyne Mountain Resort,Michigan,United_States,IKON,1
2021-02-21,Brandywine,Ohio,United_States,EPIC,0
2021-02-21,Breckenridge,Colorado,United_States,EPIC,5
2021-02-21,Brighton Resort,Utah,United_States,IKON,5
2021-02-21,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-02-21,Crested Butte Mountain Resort,Colorado,United_States,EPIC,1
2021-02-21,Crotched Mountain,New_Hampshire,United_States,EPIC,1
2021-02-21,Crystal Mountain,Washington,United_States,IKON,1
2021-02-21,Cypress Mountain,British_Columbia,Canada,IKON,4
2021-02-21,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-02-21,Heavenly,California,United_States,EPIC,0
2021-02-21,Hidden Valley Resort,Pennsylvania,United_States,EPIC,0
2021-02-21,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-02-21,June Mountain,California,United_States,IKON,0
2021-02-21,Keystone,Colorado,United_States,EPIC,2
2021-02-21,Kirkwood,California,United_States,EPIC,1
2021-02-21,Liberty,Pennsylvania,United_States,EPIC,0
2021-02-21,Loon Mountain,New_Hampshire,United_States,IKON,1
2021-02-21,Mad River Mountain,Ohio,United_States,EPIC,0
2021-02-21,Mammoth Mountain,California,United_States,IKON,0
2021-02-21,Mount Snow,Vermont,United_States,EPIC,0
2021-02-21,Mount Sunapee,New_Hampshire,United_States,EPIC,0
2021-02-21,Mt. Brighton,Michigan,United_States,EPIC,1
2021-02-21,Mt. Buller,Australia,Australia,IKON,0
2021-02-21,Mt. Hotham,Australia,Australia,EPIC,0
2021-02-21,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-02-21,Northstar California,California,United_States,EPIC,0
2021-02-21,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-02-21,Paoli Peaks,Indiana,United_States,EPIC,0
2021-02-21,Park City,Utah,United_States,EPIC,2
2021-02-21,Perisher,Australia,Australia,EPIC,0
2021-02-21,Revelstoke,British_Columbia,Canada,IKON,7
2021-02-21,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,0
2021-02-21,Snow Creek,Missouri,United_States,EPIC,0
2021-02-21,Snowshoe Mountain,West_Virginia,United_States,IKON,4
2021-02-21,Solitude Mountain Resort,Utah,United_States,IKON,4
2021-02-21,Squaw Valley Alpine Meadows,California,United_States,IKON,2
2021-02-21,Steamboat,Colorado,United_States,IKON,8
2021-02-21,Stevens Pass Resort,Washington,United_States,EPIC,7
2021-02-21,Stowe Mountain,Vermont,United_States,EPIC,4
2021-02-21,Stratton Mountain,Vermont,United_States,IKON,0
2021-02-21,Sugarbush,Vermont,United_States,IKON,3
2021-02-21,Sugarloaf,Maine,United_States,IKON,2
2021-02-21,Sunday River,Maine,United_States,IKON,0
2021-02-21,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-02-21,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-02-21,The Summit at Snoqualmie,Washington,United_States,IKON,4
2021-02-21,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-02-21,Tremblant,Quebec,Canada,IKON,0
2021-02-21,Vail,Colorado,United_States,EPIC,3
2021-02-21,Valle Nevado,Chile,Chile,IKON,0
2021-02-21,Whistler Blackcomb,British_Columbia,Canada,EPIC,1
2021-02-21,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-02-21,Wildcat Mountain,New_Hampshire,United_States,EPIC,0
2021-02-21,Wilmot Mountain,Wisconsin,United_States,EPIC,0
2021-02-21,Winter Park,Colorado,United_States,IKON,4
2021-02-22,Afton Alps,Minnesota,United_States,EPIC,1
2021-02-22,Alpine Valley Resort,Wisconsin,United_States,EPIC,1
2021-02-22,Arapahoe Basin Ski Area,Colorado,United_States,IKON,1
2021-02-22,Attitash,New_Hampshire,United_States,EPIC,2
2021-02-22,Beaver Creek,Colorado,United_States,EPIC,0
2021-02-22,Big Boulder,Pennsylvania,United_States,EPIC,0
2021-02-22,Big Sky,Montana,United_States,IKON,1
2021-02-22,Blue Mountain,Ontario,Canada,IKON,0
2021-02-22,Boston Mills,Ohio,United_States,EPIC,0
2021-02-22,Boyne Highlands,Michigan,United_States,IKON,5
2021-02-22,Boyne Mountain Resort,Michigan,United_States,IKON,3
2021-02-22,Brandywine,Ohio,United_States,EPIC,0
2021-02-22,Breckenridge,Colorado,United_States,EPIC,0
2021-02-22,Brighton Resort,Utah,United_States,IKON,0
2021-02-22,Coronet Peak,New_Zealand,New_Zealand,IKON,0
2021-02-22,Crested Butte Mountain Resort,Colorado,United_States,EPIC,0
2021-02-22,Crotched Mountain,New_Hampshire,United_States,EPIC,1
2021-02-22,Crystal Mountain,Washington,United_States,IKON,8
2021-02-22,Cypress Mountain,British_Columbia,Canada,IKON,0
2021-02-22,Falls Creek Alpine Resort,Australia,Australia,EPIC,0
2021-02-22,Heavenly,California,United_States,EPIC,0
2021-02-22,Hidden Valley Resort,Pennsylvania,United_States,EPIC,2
2021-02-22,Jack Frost,Pennsylvania,United_States,EPIC,0
2021-02-22,June Mountain,California,United_States,IKON,0
2021-02-22,Keystone,Colorado,United_States,EPIC,1
2021-02-22,Kirkwood,California,United_States,EPIC,0
2021-02-22,Liberty,Pennsylvania,United_States,EPIC,2
2021-02-22,Loon Mountain,New_Hampshire,United_States,IKON,1
2021-02-22,Mad River Mountain,Ohio,United_States,EPIC,0
2021-02-22,Mammoth Mountain,California,United_States,IKON,0
2021-02-22,Mount Snow,Vermont,United_States,EPIC,2
2021-02-22,Mount Sunapee,New_Hampshire,United_States,EPIC,4
2021-02-22,Mt. Brighton,Michigan,United_States,EPIC,0
2021-02-22,Mt. Buller,Australia,Australia,IKON,0
2021-02-22,Mt. Hotham,Australia,Australia,EPIC,0
2021-02-22,Mt. Hutt Ski Area,New_Zealand,New_Zealand,IKON,0
2021-02-22,Northstar California,California,United_States,EPIC,0
2021-02-22,Okemo Mountain Resort,Vermont,United_States,EPIC,0
2021-02-22,Paoli Peaks,Indiana,United_States,EPIC,0
2021-02-22,Park City,Utah,United_States,EPIC,0
2021-02-22,Perisher,Australia,Australia,EPIC,0
2021-02-22,Revelstoke,British_Columbia,Canada,IKON,4
2021-02-22,Roundtop Mountain Resort,Pennsylvania,United_States,EPIC,1
2021-02-22,Snow Creek,Missouri,United_States,EPIC,0
2021-02-22,Snowshoe Mountain,West_Virginia,United_States,IKON,2
2021-02-22,Solitude Mountain Resort,Utah,United_States,IKON,0
2021-02-22,Squaw Valley Alpine Meadows,California,United_States,IKON,0
2021-02-22,Steamboat,Colorado,United_States,IKON,3
2021-02-22,Stevens Pass Resort,Washington,United_States,EPIC,18
2021-02-22,Stowe Mountain,Vermont,United_States,EPIC,0
2021-02-22,Stratton Mountain,Vermont,United_States,IKON,2
2021-02-22,Sugarbush,Vermont,United_States,IKON,0
2021-02-22,Sugarloaf,Maine,United_States,IKON,0
2021-02-22,Sunday River,Maine,United_States,IKON,2
2021-02-22,Taos Ski Valley,New_Mexico,United_States,IKON,0
2021-02-22,The Remarkables,New_Zealand,New_Zealand,IKON,0
2021-02-22,The Summit at Snoqualmie,Washington,United_States,IKON,5
2021-02-22,Thredbo Alpine Resort,Australia,Australia,IKON,0
2021-02-22,Tremblant,Quebec,Canada,IKON,2
2021-02-22,Vail,Colorado,United_States,EPIC,0
2021-02-22,Valle Nevado,Chile,Chile,IKON,0
2021-02-22,Whistler Blackcomb,British_Columbia,Canada,EPIC,0
2021-02-22,Whitetail Resort,Pennsylvania,United_States,EPIC,0
2021-02-22,Wildcat Mountain,New_Hampshire,United_States,EPIC,2
2021-02-22,Wilmot Mountain,Wisconsin,United_States,EPIC,1
2021-02-22,Winter Park,Colorado,United_States,IKON,2
2021-02-23,Afton Alps,Minnesota,United_States,EPIC,0
